2831;D Marcos;98848-4950;
2832;Camarao Arte Bia Partage;021 3611-7555;
2835;O Born (Mr Coffe);3639-5219;
2836;Mr. Coffe Itaborai;3639-5219;
2837;Bat Coracao;21 2649-4482;
2846;Joao e Joao;21 2648-2282;
2849;Triunfo Lanches;2606-1980;
2851;Taberna do Peixe;3858-1550;
2854;Capim Limao Cozinha Fusion ;21 3254-0432;
2855;Tempero Certo;21 2631-0533;
2856;Mirian Festas;21 2645-6055;
2858;Massas Taddei;98364-4747;
2861;Restaurante Manain;2720-5395;
2876;Soberana Distribuidora;(22) 3053-2113;
2877;Oishi;21 2605 9536;
2886;Lanchonete Peilin 54;2616-4297;
2888;Gruta de Capri II;2609-0313;
2892;Diet Delli;3026-8521;
2894;Prya Centro de Beleza;2711-5500;
2902;Espaco Visao ( AquaFish);2609-6411;
2903;Funcionaria;97196-3194;
2905;Elisangela;21 97647-3130;
2908;Lanchonete GT;96414-6101;
2912;Vedris;(21) 2624-6402;
2913;Laury e Francisco;98407-9098;
2919;Thomas Magno Andrade;96412-4914;
2920;Caldeirao da Vila Nossa Senhora de Nazareth;(22) 2651-4325;
2921;Centro Universitario La Salle do Rio de Janeiro;2199--6614;
2923;Bistro Grand Cru;21 3674-3232;
2927;Funcionario;2646-1035;
2928;Creche Alecrim;2616-4588;
2929;Torre di Pizza Pendotiba;21 2616-2322;
2931;Orikiro Restaurante;2620-4736;
2938;Mega Burgao;3607-5623;
2939;MD Locações;99887-4170;
2947;Rommano Caxias;2784-2121;
2949;Showrasquinho Grill & Sushi;022 97403-5640;
2951;O Feijão Carregado;3711-1659;
2955;Sabor Brasileiro;2639-3537;
2956;O Japa Jardins;3617-4240;
2957;Pastelaria Ming;2702-5552;
2959;Andrielly Festas e Eventos;3715-7135;
2962;Restaurante Veneto;3705-2802;
2963;Saulo Martins;96419-9333;
2965;Papaloka;98110-9296;
2971;Armazem Sao Jorge;21 2710-0586;
2972;Peixe Chic na Brasa;3492-8574;
2973;Vila da Ponte Bar e Restaurante;21 2619-6584;
2975;Devassa João Pessoa;2611-1887;
2979;Restaurante Kadosh;99333-7161;
2988;Semi Deus;021 2633-0379;
2989;Queijaria Pacheco;3631-4898;
2992;Via Lanche;2734-2867;
2999;Center Grill;2603-2925;
3000;Agridoce Restaurante;2620-1548;
3004;Sitio Coqueiros;2736-6212;
3011;Buffet Lazary;21 2701-2134;
3012;O Nosso Restaurante;99841-1175;
3016;Central dos Salgados;2713-9296;
3018;Guerreiro Aluguel;2604-4489;
3024;Antonio Alexandre;3242-8167;
3034;Ingrid Costa Buffet e Eventos;3639-5092;
3035;Frederico Moraes de Almeida;3708-3987;
3036;Esfiharia Tanto Faz;2605-7600;
3039;Mira Sauer;2734-5061;
3043;Espaco Visao Otica e Cafe;2619-5502;
3045;Rico Lanches;22 2653-1517;
3048;Padaria e Lanchonete Lady Day Itaborai;2639-0154;
3055;Mizy Sushi Bar;2635-4863;
3059;Lanchonete Posto JP;3619-1065;
3060;Crepe Delicia;3553-8189;
3064;Tropical Mix Bay Market;2621-0099;
3068;Pousada e Retiro Minha Gloria;22 99779-2023;
3072;Hotel Pedra Bonita;2635-2075;
3076;Restaurante O Caipira;21 7811-9883;
3078;Dom Rodrigues;96484-4724;
3081;Supermercado Diamante Itaipu;3019-3022;
3089;Giallo;3857-4043;
3091;Noi Leblon;2259-4561;
3100;Lady Day Outeiro das Pedras;96454-3625;
3103;Espaco Maxi;2645-6687;
3111;Alho e Oleo;21 3629-9533;
3113;Mamma Jamma Barra;2108-6411;
3115;Associacao Rio Fluminense Da IA Sd;21 2645-9100;
3119;Ki Chopp Centro Sao Goncalo;3565-9767;
3126;Pastelandia Neves;021 964402286;
3127;Top Grill;99602-9660;
3133;One Salgados;3719-0977;
3138;Moruga Gourmet;96581-1211;
3141;Brasserie Cidade Nova;2502-2858;
3145;Armazem Sao Jorge;21 2717-1043;
3153;Catedral Congregacional;964044856;
3156;Noi Plaza;2719-0356;
3159;Delivery de Peticos  SG;99927-7011;
3162;CT Boucherie Barra da Tijuca;3328-2604;
3163;Picadinho do Batista;2266-0838;
3165;381 Burguer House;3254-7624;
3172;Salvatori Gourmet;2712-5884;
3179;Rede Eletrica;2702-4500;
3185;Viggiano Festas;98687-7302;
3189;Self Service Sr Jorge;3639-1399;
3193;Funcionario;;
3195;Maria de Lurdes;2713-4074;
3201;Bar do Canto;2717-2148;
3211;Joao e Francis Eventos;2722-3588;
3213;Moju;3605-0713;
3215;Sulane;21 99350-6339;
3216;Ana Maria da Costa Campos Nunes;99981-7988;
3217;Satoro;3637-0722;
3218;Reserve;3587-2008;
3220;Lucca Forneria;21 99376-9570;
3222;Wagner Terra Gastronomia;3728-2060;
3226;Le Blond Ataufo;2509-6200;
3228;Fogo de Chao Botafogo;2542-1545;
3229;Padaria Santa Helena;2646-0131;
3231;Panela Furada;2609-4953;
3246;Padaria Flor de Maio;2713-8905;
3247;Pao e Companhia Tijuca;2238-4386;
3248;Alexandre Bar e Restaurante;2637-8077;
3252;Padaria Modelo;2238-0913;
3257;Bom Suco;98118-5374;
3262;AJY Tintas;3605-2143;
3267;Maria da Praia;3254-6823;
3269;B e B Boards and Burgers;21 98849-5884;
3272;Art Pizza;2609-9104;
3273;Ulisses;3722-0247;
3274;Casa da Comida;99985-0940;
3275;Meatpacking Distrito das Carnes;3587-8994;
3278;Posto Aleluia II;99914-1946;
3286;Falcone s;3119-0795;
3288;Le Vin Ipanema;21 3502-1002;
3289;Le Vin Barra;21 2431-9008;
3290;Buffet Casal JG;2636-0968;
3291;Venturi Festas;3731-9509;
3292;Tempero da Neuza;4124-6584;
3296;Assado Sertanejo;99174-7059;
3308;Raro Bar e Grill;97914-8100;
3310;Joao Lino ;;
3312;Pizza da Praca;2204-0581;
3317;Boutique do Pao Itaipu;2609-0521;
3318;Domenica Tijuca;2249-7481;
3325;Recanto do Sabor;98601-3126;
3329;Esquina da Resenha;964036570;
3335;Pisco Gastro Bar;3030-0434;
3340;Quiosque da Brahma Itaipu;2608-2617;
3343;WW Buffer;99576-0213;
3344;Pao e Companhia Tijuca Shopping;993667619;
3358;Garden Vip;96778-7345;
3359;Naturalmente Emporio;3628-0018;
3370;Esquina Grill;7717-0710;
3373;Prapapa Restaurante;98728-4931;
3375;Casa Vip Festas;21 99847-1796;
3376;Solar Jardim do Ingá;3604-9874;
3398;Don Triuno;3713-1703;
3399;Restaurante Sindicato do Churrasco;2224-4251;
3403;Restaurante Mariner;3604-1713;
3404;Pensao da Tia Katia;2635-0349;
3414;Vendedor;99587-9110;
3417;Beef Barbecue;96423-7455;
3420;Comercio e Representacoes KMS;3628-1271;
3424;M.N;21 99786-7666;
3427;MMS Point Eirelli;96495-7678;
3432;Pensao Tia Lucia;2633-4973;
3433;Pensao da Tia Sandra;2633-1828;
3436;Supermercado Multimarket;2616-1152;
3439;Funcionario;97011-2359;
3442;CT Brasserie Barra Village Mall;21 3252-2777;
3447;Bar do Andrezao;9192-7081;
3448;Parme Catete;2557-7183;
3449;Confeitaria Tropical;2723-2772;
3452;Galleria Gourmet;022 99772-2069;
3453;Las Empanadas;98177-7720;
3456;Samys e Burguer;97458-9178;
3457;Buteko Chic;(21) 2636-9280;
3461;Restaurante e Lanchonete Sabor Carioca;3637-3885;
3462;Tempero da Chris;2085-4223;
3465;Hot Crepe;964628375;
3467;Elohin Esfiharia e Petiscaria;99245-0916;
3469;Boteco Cantinho de Icaraí;2704-3506;
3471;Misturaria Fina Mezcla de Santa;94747-2037;
3473;Fabeni Moreira Cesar;2710-6021;
3479;Karibune Shopping Partage;3611-7500;
3486;Fonseca Atletico Clube;2625-3675;
3489;Olympe Lagoa;2537-8582;
3491;Zacharias Churrasco;97265-8491;
3497;Passarela Comercial dos Lanches;3675-6446;
3498;Espaço Bom Voo Rio;22 97403-0405;
3501;Temakeria e Cia;3492-5292;
3504;Strada Pizza Grill;2602-5709;
3511;Boteko do Gomes;99903-9682;
3512;Break Burger;3620-3466;
3513;Fernando Garrido;2627-5691;
3514;Vinalea;99589-7200;
3515;Tere Pao;2633-0489;
3517;Vinicius Restaurante;2633-2477;
3519;Frontera Partage;3856-4145;
3520;Point dos Bandeirantes;(21) 3712-9601;
3521;Sabor Alemão Araruama;(22) 2627-7249;
3526;Dinox;11 2894-7788;
3527;Leirson do Queijo;99174-3525;
3530;Rota 40;988563020;
3531;Lady Day Flamengo ;26369192;
3535;Restaurante Picadinho Carioca;2643-5029;
3536;Segmax;2649-2303;
3541;Emporio Mirante;3741-1718;
3542;Peixe Frito;2619-5533;
3546;Point Grill;96495-7678;
3548;Antonio Valdoso;99248-8528;
3552;Sakey Sushi;3583-2729;
3554;Aurora Gourmet;99558-2924;
3561;Sitio do Peixe;3913-1797;
3564;Pousada  Potigua;2634-4001;
3571;File Pizzaria;2720-5280;
3573;Iate Clube do RJ;3223-7200;
3575;Duran Vinicius;21 3322-5050 ;
3577;Bar dos Chicos;2625-2903;
3578;Nitburger;3786-5566;
3579;Nitburger;3254-3375;
3580;Pizzeria Toscana;022 98829-3208;
3581;Skina do Peixe;21 3620-0949;
3584;Casa do Hamburguer;2633-2269;
3588;Luis Buffet;2734-1391;
3592;Garage Burguer;96442-9959 zap;
3599;Vava Barber Shop;2604-2345;
3603;Alecrim;2610-0658;
3604;Braga Eventos;3700-7838;
3614;Pao e Companhia Ipanema;;
3616;Rango Lanches;2628-3038;
3617;Rancho BRS;99682-8511;
3619;Pizzaria e Restaurante La Bela Massa;22 2651-4767;
3620;Recanto do Soneca;2635-0759;
3622;Corrientes 348 Marina da Gloria;21 2557-4027;
3628;Edison Pedro Eventos;2619-6083;
3629;Skina Container Bar;3856-4738;
3630;Parque Terra Santa;2745-6380;
3632;Reserva Cultural de Cinema;38118537;
3633;Bom nas Tortas;2603-6225;
3636;Padaria Oceanica;99226-9779;
3639;Buffet MS;99355-9050;
3640;Corrientes 348 Barra da Tijuca;21 3648-7008;
3642;Cleber da Estamparia;96495-6140;
3645;Domenica Botafogo;99642-8002;
3649;Meat Grill;2645-3983;
3652;Le Grion;98399-3971;
3653;Fabeni Gaviao Peixoto;21 2710-6021;
3655;Emporio Celidonio;97454-6963;
3658;Radar das Carnes;98161-3693;
3665;Rayane Cristina Silva;99284-3563;
3667;Queen Oceanico;2715-3206;
3668;Castelinho Medieval;98702-3373;
3669;Noi Itaipu Fabrica;2709-3939;
3670;Restaurante Bartmasterson;98803-2501;
3673;Quiosque da Tia Lucia;2619-7124;
3675;Geraldinos e Arquibaldos;99796-7766;
3680;Regobel;2725-7403;
3681;Funcionario;97006-8383;
3683;Quiosque Mare Nostro;2639-7182;
3685;Benne Restaurante;3492-8946;
3686;Ventura Seguranca Eletronica;21 99974-4870;
3688;Boteco Grande Rio;9 6767-5888;
3689;Restaurante Alfacinha;3694-8407;
3690;Quiosque do Bigode;3702-6141;
3692;Habibs Itaborai;99925-5297;
3695;Casa do Nordestino;98436-1423;
3699;Galeto Mania;;
3700;00 Pizzeria ;96406-3639;
3701;Pousada Nascente Pequena;2632-2753;
3705;Pastelandia Barra;3325-5666;
3708;Barneys;98503-9605;
3709;Armazem Pub Cafe;99955-1235;
3713;Casa de Festa Quinta do parque;98184-9752;
3716;Fiorese Restaurante;98401-6140;
3718;Kilomania Teresopolis;96445-1582;
3719;Healthy Food Bistro;98756-2201;
3722;Esquina Popular;3705-0652;
3724;Rancho do Chico do Porco;3636-1121;
3727;M C N dos Santos Distribuidora Alimentos;2712-2045;
3728;Rui;2724-4887;
3729;Portugas Botequim;22 2668-2192;
3730;Restaurante Costela Fogo de Chão;2637-7546;
3731;Bar Chopp House;99712-3673;
3735;Buffet Clarsaac;98734-3727;
3737;Sitio Jardins do Chale;2601-8990;
3739;Sol e Mar;2633-1461;
3740;Garota de Itauna;22 2051-2156;
3741;Varandao dos Sabores Bar e Self - Service;3162-6991;
3742;Carretao Ipanema;21 2267-3965;
3749;Empire Steak;21 3734-5769;
3750;Mister Pizza;2611-6000;
3753;Pao e Etc 24h;2610-7960;
3754;Panificacao Atlantica;2711-0464;
3755;Pacha Mamma Pizzeria Italiana;97103-8500;
3758;Tamo Junto Festas e Eventos;98516-0801;
3764;Dom Josenio Restaurante;21 2637-2905;
3765;Superprix Supermercados Ipanema;3523-4321;
3768;Hot N Tender Bay Marketing;97406-8271;
3771;Best Western Plus Icarai Design Hotel;3513-6200;
3773;Big Boss Restaurante;21 99506-4215;
3774;Bistro Reserva;21 3811-8537;
3775;Hot N Tender Campo Grande;21 2414-7183;
3777;Serra Mar Bebidas;2252-6747;
3778;Chez Lanches;2633-1009;
3781;Cafe e Bar Victor;2507-8059;
3783;Bora Bora;99849-8055;
3784;Bar da Lucia;99891-1341;
3786;Bar Brasil;2509-5943;
3787;Cafe e Bar Expresso;2233-0954;
3788;Maua Formosa;2221-3693;
3789;Bar e Restaurante Casa Vieira Souto;2232-3224;
3790;Armazem 111;99914-1446;
3791;Bar do Mineiro;2221-9227;
3794;Padaria Mega Pan;2705-2486;
3795;Cafe e Bar Montalegra;21 2232-5153;
3796;Joe Tequila / Kian Sushi;3856-6446;
3797;Pub Praca Marica;99541-4352;
3798;Galeto Na Brasa & Cia;2633-3398;
3799;Supermecado Diamante Sao Francisco;2611-7700;
3800;Central Lanches;99909-2883;
3804;Circuito 360 Cafe;2232-6415;
3805;Emmeriche Bar e Pub;3583-6297;
3807;Hilton Copacabana;21 3501-8000;
3809;Mistica Pizza;3811-8537;
3812;Australian Pub;3856-3169;
3814;Planeta Nictheroy;2704-3687;
3820;Pasqualino;21 2233-4437;
3821;Arco Iris da Lapa;21 2222-7278;
3822;Cantinho do Senado;21 2509-0535;
3826;Dm Producoes e Eventos;97117-8454;
3827;Drogaria Max;2638-6000;
3829;Ativa Delivery;2710-4072;
3830;Servidor;2263-3628;
3831;Esquina de Santa;3508-7112;
3833;Pensao da Vera;2633-6736;
3836;Mass Drinks;21 2649-4725;
3837;Funcionario;3867-8978;
3838;Di Lidia Marica;3731-6000;
3839;Dom Cavalcanti;3979-1585;
3841;Fruto;3619-4040;
3844;Esquina Barcelos;96410-4925;
3847;Carretão Lido;2543-2666;
3849;Julia Anne Leyland Pfeil;2619-4147;
3851;Bom Grill Salada e Grill;21 2531-9475;
3854;Clinaf;3639-1038;
3856;Braulio Alves de Miranda;99853-3560;
3858;Loud;99135-2999;
3859;Fac Sabor;3597-3482;
3861;Carne de Sol do Robinho;99725-7780;
3866;Appetitus;2625-0288;
3869;Sao Geraldo Refeicoes;97034-6097;
3870;Tanakara;3731-2715;
3871;Rosana Correa Junca;22 2723-0882;
3872;Capim Limao;3254-0432;
3874;Pib Brasilandia;2606-3323;
3876;Funcionario;99740-6063;
3879;Mostarda e Maionese;2560-1096;
3880;Hospital Leste Fluminense - Unimed;3219-9400;
3882;Garota Carioca;99370-1632;
3883;Pub Baixo Praca;96458-1252;
3884;Galeto Marica;21 2637-2597;
3885;Lanche House;21 96984960;
3886;Solucoes Festas e Eventos;98513-4036;
3890;Bar e Lanchonete Araujolandia;2224-6819;
3891;Beco da Noite;2224-9223;
3892;Galeto Braseiro;2252-9836;
3893;Mamao com Acucar;3852-6749;
3895;Central Pizzas;2713-4320;
3899;Galeto 183;2253-3914;
3903;Lets Lanche;21 2637-8657;
3910;Ponto de Encontro;22 98854-1599;
3921;Restaurante Arabia Saudita;2232-5315;
3922;Seleta;2635-4821;
3927;Hot N Tender Ilha Plaza;21 2463-1616;
3930;Parme Partage;2605-0169;
3932;Boteco do Juca;2242-5372;
3936;Cafe Rio Barcia;2232-4933;
3938;Brilhante Festas;3713-5360;
3940;TYT;99251-8362;
3941;Boteco do Bigu;7861-4124;
3945;Bizu Bizu;3604-1545;
3946;The London Burguer e Pub;96466-7914;
3947;Villa Risoteria;2533-9118;
3949;Mega Point;96466-8727;
3951;Moura Buffet;99722-0986;
3953;Lanchonete Adalgisa;2717-7325;
3954;Grao ao Pao;2709-3663;
3955;Padaria e Confeitaria Deu La Deu;2603-0865;
3957;Patroni Pizza Patio Alcantara;991148493;
3960;Gosto Mineiro;38568849;
3965;Galeteria Oceanica;2609-3008;
3966;Armazem San Thiago;2232-0822;
3967;Padaria e Confeitaria StelaMar;3583-7354;
3970;Vila Franca;2232-1366;
3971;Pag Assistencial;;
3973;MT Eventos;2719-6211;
3977;Emfal;31 3597-1020;
3982;Atacadão Top Burguer;2636-8997;
3983;Restaurante Camponesa da Beira;99881-6101;
3985;Vera Lucia;98384-0129;
3986;Casa da Empada;3637-3421;
3987;Quintal Hostel;99612-6161;
3990;Confeitaria Armazem;3619-2148;
3992;Cafe com Tattoo;98108-5558;
3993;Rommano Center Shopping Jacarepagua;21 3312-5327;
3994;Naval;3178-4750;
3996;Distribuidora Sao Patricio;2263-3538;
3997;Wild Hog;99228-1717;
3998;Sabor Alemao Cachoeiras;21 2745-7168;
3999;Sabor Caseiro;21 96747-2259;
4001;Sabor Alemao Sao Goncalo;98530-7178;
4004;Beco da Sardinha;3602-7682;
4006;Beco do Gaucho;3325-9718;
4007;Marcio Ricardo Antunes Ferreira;21 99606-8444;
4008;262 Burguer;99541-3149;
4009;Sao Burger;3254-1578;
4013;Pizzaria Sabor da Natureza;3852-3513;
4016;Delicias Gourmet Self Service;22 98176-4835;
4017;Frontera Itaborai;3785-8757;
4020;Churrasquinho Completao;96418-1383;
4021;Restaurante Bom Sabor;96704-9897;
4026;Restaurante e Lanchonete Servidores;2233-4349;
4027;Bistro D Avo;3608-0672;
4029;Paloma;2242-6723;
4031;Carioca Beer;96800-6774;
4033;Lava Rapido do Pedro;96467-9074;
4034;Bar do Gago;96425-4954;
4035;Noi Moreira Cesar;3628-3001;
4036;Bar do Romulo;3638-8409;
4039;Deck Garage;21 99998-6005;
4041;Spaguetto;99027-9008;
4043;Pollo Giallo;3858-3808;
4045;Mr. Coffee Rio Bonito;;
4047;Tortellizza;3620-0515;
4048;Assador Rios;11 98728-5111;
4049;Sauipe;3587-4313;
4050;Tropical Mix São Gonçalo;3858-0300;
4052;Chez Cloude Leblon;2539-4542;
4054;K Rio Empreendimentos;2621-0042;
4055;Porto do Sabor Copacabana;98446-4626;
4056;Mil Pizzas;97986-6611;
4057;Quiosque Chopp da Brahma;2604-7326;
4059;Gilliard Castro Rodrigues;96808-6847;
4060;Porto do Sabor Recreio;97471-4110;
4063;Hot N Tender Bangu;99653-5259;
4064;Hortifruti Marques do Parana;3617-6615;
4067;Espetto Carioca Partage Shopping;3858-2104;
4068;Top Grill Churrascos e Eventos;96429-1500;
4069;Sabor Alemão Rio Bonito;99744-8509;
4072;Forneria Original Vargem Pequena;2442-1933;
4073;Show do Porto;3124-1921;
4074;Bonna Pizzas;3603-5858;
4075;A Mineira Duque de Caxias;3193-5662;
4077;Buffet Sampaio;99625-4606;
4078;Xpetto Grill;3858-2515;
4079;Ezir Guilherme Barros Berreza;3254-2520;
4080;Porto do Sabor Guaratiba ;21000000;
4084;Naxos;47 3525-3040;
4087;La Padarizzi;2719-8293;
4088;Vinder Bar;3587-3426;
4090;Colher de Pau;96489-3887;
4091;Sabor Carioca;96413-0918;
4092;Baviana;99156-4276;
4094;Della Casa;98809-6515;
4096;Boteco do Manolo;3785-8627;
4097;Luiz Felipe Guedes;97635-2562;
4098;Maple Cafeteria e Sabores;3283-2387;
4099;Green Life Brasil;4126-9265;
4100;Pedro Leonardo M Pereira;9 9764-3604;
4101;Quem Diria Pra Você Tortas;2609-4129;
4102;Gazzolas;3741-1095;
4104;Cafe e Bar Cartonio;2223-0691;
4105;Mana Mineiro;2222-3028;
4106;Arena Camboinhas;3620-2032;
4107;Family Snack;96647-4238;
4108;Rodograma;2221-2303;
4109;Restaurante Tubarao do Kilo;2283-4574;
4110;Provata Pizzaria e Cantina;22 3323-6880;
4111;Restaurante Etnias;2667-9749;
4112;Dois Lados Tap Room;3858-2201;
4113;Porto do Sabor Freguesia;2148-0205;
4114;Avela Icarai;3741-6261;
4115;Doces Divinos Confeitaria e Lanchonete;3492-3854;
4116;Pub 021;97386-6233;
4117;Cozinha Brasileira Pizzaria;2649-5283;
4118;Gastro Service Refeicoes;21 2196-0650;
4119;Mage Pizzas;98528-9599;
4120;Churrasquinho do Papai;97019-8639;
4121;Sabor Alemao Sao Pedro;22 99957-5327;
4122;Baby Club Festas;99835-6063;
4123;La Em Casa Pousada;21 96722-9530;
4124;Sabor Alemao Sao Pedro ll;22 99957-5327;
4125;J.P. De Niteroi Produtos de Limpeza;4126-8577;
4126;Completao da Caminhada;98645-4606;
4127;Pao Nosso Icarai;3587-1930;
4128;O Belo;2645-2203;
4129;Espaço Celebration ;3247-6333;
4130;Joel Bar e Restaurante;96903-9109;
4132;Gamadona Lanch Bar e Restaurante;99876-1961;
4133;Francisco Guilherme Barbosa Leite;3684-3441;
4134;Motel Carinhoso;2603-1935;
4135;Casa Caiena;99705-0111;
4136;Aguas de Niteroi;2729-9970;
4137;Gilbert Claudio M. Pecanha;97602-5325;
4138;Porto do Sabor;21 97471-4110;
4139;Polaris;3611--7926;
4140;Pizzaria Herois em Massa;97029-6394;
4141;Doces e Sabores;2704-0857;
4142;Marcelo Vendedor;222643-8511;
4143;Little Mamma;21 2218-3127;
4144;Esfiha Brasil;99671-5400;
4145;Boteco Mirindiba;2633-7814;
4146;Restaurante Sabor do Caminhoneiro;97381-6669;
4147;Charme Eventos Buffet;2614-1856;
4148;Sabor e Vida;21 2604-5048;
4149;Branca de Cabo Frio;22 2643-2835;
4150;Spoleto;21 98151-3248;
4151;BLKSabor Caseiro;21 96747-2259;
4152;Restaurante Xodo do Paco;2533-4145;
4154;Mercado Vila Nova;21 2736-4433;
4155;Moira Lynch;21 96703-7634;
4156;Restaurante Mamacita;21 99521-4988;
4157;Amir Restaurante;21 2275-5596;
4158;Farinha Fina;3254-6774;
4159;Liliane Pinto Pereira;99423-0103;
4160;Sobradinho da Familia;96497-6662;
4162;Salinas Grill;22 2644-2657;
4163;Da 7;3628-2603;
4164;Beco das Sardinhas;97251-9807;
4165;Mozar;2719-3867;
4166;Mercado Donana;21 2627-6260;
4167;Sinagoga;2548-5545;
4168;Sitio Cuca Legal;2635-1120;
4169;CBF;2741-8512;
4170;Brazooka;2224-6367;
4171;Japa do Canal;22 2645-5757;
4174;Imperatriz Gourmet;2263-8322;
4175;Porto do Sabor Barra;3936-0557;
4176;Centro Educacional Niteroi;2611-0000;
4177;Dr. Ricardo Pinheiro Machado;97198-8423;
4179;Silk Club;22 2623-6307;
4180;Majara do Canal;22 2645-6404;
4182;Nova Alegrense;99734-1243;
4183;Lsg Sky Chefs;2468-6029;
4184;Junta Coordenadora da CBF;2734-2652;
4185;La Latteria Bloise;2527-8574;
4186;Pousada Corsario Buzios;22 2623-6403;
4187;Barba Azul;22 99876-9643;
4188;Kamin Buffet;99908-5850;
4189;Xurraskilo;97021-3818;
4190;Hot N Tender;99589-1016;
4191;Bar do Melao;3254-1335;
4192;Confraria Full House Poker;98858-7011;
4193;Bocca Bocca Gastronomia a Quilo;2252-6505;
4194;Kilo Express;2220-3103;
4195;Escola Mz Ciep 452 Joaquim Pedro Andrade;3638-0532;
4196;Cafe e Bar 220;2232-3700;
4197;Espeto Icarai;3629-9990;
4198;Batalhao de Operacoes Especiais de Fuzileiros Navais;3405-8244;
4199;Bem Feitinho;22 2645 5315;
4200;Helena Clara Pereira;21 99288-3439;
4201;Flavia Motta de Oliveira;98409-4854;
4202;Griffe Gourmet;2531-1198;
4203;Caruso Comercio e Representacoes;2713-7275;
4204;Pedro Inacio;2673-4729;
4205;House Eventos;21 98855-6283;
4206;Buda Beach;22 2623-6307;
4207;Maria Farinha;3254-1600;
4208;Topazio;2295-6181;
4209;Walace da Silva Raimundo;98713-0387;
4210;Gondoliero Restaurante;22 2643-5264;
4212;Mamma Jamma Botafogo;99777-8841;
4213;Kajoma;3636-4500;
4214;Porto do Sabor;98104-8476;
4215;Cavi Emporio;2719-3440;
4216;Suud Culinaria Arabe;2242-1526;
4217;Felipe Valongo Fischer;97233-4733;
4218;Bebs Restaurante Lanchonete;97960-8277;
4219;Juruai Mota;21 97584-4743;
4221;Walter Luisz Simoes Salles;2606-1780;
4222;Luis Henrique Roiffe dos Santos;99586-6788;
4223;Condominio Uba Camboinhas;21 96416-3645;
4224;Joao Maria Gastronomia;21 98703-3877;
4227;Nilton King Lanches e Sucos;21 98369-5887;
4228;Maravilha do Porto;2233-3256;
4230;Perfect Tools;43 3253-5957;
4231;Pina Gourmet;3617-1247;
4232;Raro Lanchonete;21 2527-5858;
4234;Geisse Kerly de Oliveira da Silva;99786-6354;
4235;Little Mamma Rio Sul;21 99777-8841;
4236;Buffet Lima Festas;99937-6179;
4237;Espaço dos Lanches;2705-6782;
4238;Alcione Bon;99798-2662;
4239;Gama Donna Restaurante;99876-1961;
4240;Midas do Fonseca;3741-9919;
4241;Flavio Sutter;98821-6666;
4242;Bahia Pizzaria;21 2638-2235;
4243;Esquina do Frango;99803-3855;
4244;Gustavo Benayon Azevedo;2606-0395;
4245;Mr Opi;(21) 2244-2185;
4246;Jorge Henrique Nogueira Moraes;21 98283-2624;
4249;Açai Mais Sabor - Sorveteria;4015-0260;
4250;Mister House;21 7365-5084;
4252;O Queijao Inoa;2636-8763;
4253;Grand Marche Icarai;;
4254;Grand Marche Itaipu;2609-6348;
4255;Delicias da K1 e K2;96461-6940;
4256;La Vista;2637-3010;
4257;Grao Cafe;3608-0474;
4258;Divino Crepe;3669-1982;
4259;Casarao Gastronomia;2717-9132;
4260;Mamma Jamma Lagoa;3875-1223;
4261;Mamma Jamma Recreio;3689-5900;
4262;Poule;2523-2466;
4263;Rodrigo Silveira de Oliveira;97007-4276;
4264;L Entrecote de Paris Plaza;2710-1613;
4265;Pub Jardim;2604-3392;
4266;Mr Brad;22 2623-6641;
4267;Estacao Cafe;21 98636-4144;
4268;Buffet Marcos Guimaraes;21 97217-0471;
4269;Escritorio do Chef;22 2646-7466;
4270;Espaco Casa Bonita;21 97385-8782;
4271;Zoom Casa de Festas;2608-6553;
4272;Pizzaria e Restaurante Luzassis;22 2645-2030;
4273;Marcia Januaria dos Santos;2617-6723;
4274;Quintal Lusitano;22 99778-0024;
4275;Esquinão dos Lanches;22 99744-3866;
4276;Angell Tortas;21 98401-8031;
4277;Viviane Festas;21 2603-6278;
4278;Hot Dog do Digao;21 3564-6000;
4279;Le Restro;2620-2586;
4280;Lucio;96487-7003;
4281;Dia a Dia na Cozinha;99259-7913;
4282;Revellinos Bar;96422-9409;
4283;Pimenta Caldos;3713-3861;
4284;Dom Maior;3970-6484;
4285;Borgone Churrascaria;(21) 3989-1332;
4286;Clube dos Marimbás;2267-5152;
4288;Pizza Truck;37087187;
4289;Fabio Abunahman Matuck;2621-3412;
4290;Delicias da Tia Bebeca;96752-9864;
4291;Selecta;3597-3502;
4292;Zagga Pizza Bar;97130-7420;
4293;Paulo Cesar Teixeira Tavares;999717188;
4294;Pensao do William;21 987925770;
4295;Praia dos Ossos Alimentacao;22 99876-9643;
4296;Mistura Grill Cordeirinho;2648-2860;
4297;Big Point IV;3492-6844;
4298;Congeladissimos Com Sabor;21 99581-3916;
4299;Habibs Barros Filho;3534-6500;
4300;La Riberia;3587-8300;
4301;Alessandra A Firmino;3244-8952;
4302;La Casa do Churrasco;98856-5227;
4303;Supremo Restaurante e Pizzaria;3605-7515;
4304;Chef Gourmet Buffet;2624-1655;
4305;Brownieria;21 99833-4129;
4306;Thiago Rodrigues de Freitas;97643-1833;
4307;Restaurante Beira Mar;99942-1596;
4308;Malagueta Delivery;21 96476-5313;
4309;Leo Eventos;26175659;
4310;Cafe Jardim;96760-6509;
4311;Picole Geladinho de Saquarema;97174-8090;
4312;Delicias da Lili Quituteria;96428-8835;
4313;Madi;98829-3125;
